departamento,provincia,distrito,ELECTORES_HABIL,TOT_CIUDADANOS_VOTARON,POR_CIUDADANOS_VOTARON,POR_ACTAS_CONTABILIZADAS,POR_ACTAS_PROCESADAS,ACTAS_PROCESADAS,POR_PROCESAR,CONTABILIZA,POR_POR_PROCESAR,N_CANDIDATOS,updated,avance
HUANUCO,HUANUCO,YACUS,2208,1635,74.049,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,5593,4319,77.222,100,100,21,0,21,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,AMBO,13759,10134,73.654,100,100,46,0,46,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,CAYNA,2807,1873,66.726,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,COLPAS,2131,1222,57.343999999999994,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,CONCHAMARCA,4447,3303,74.27499999999999,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,HUACAR,6755,4769,70.6,100,100,25,0,25,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,SAN FRANCISCO,1825,1211,66.356,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,SAN RAFAEL,7985,5250,65.748,100,100,28,0,28,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,AMBO,TOMAY KICHWA,3337,2531,75.84700000000001,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,LA UNION,3793,2490,65.647,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,CHUQUIS,3100,1861,60.032000000000004,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,MARIAS,4408,2507,56.873999999999995,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,PACHAS,5095,3363,66.006,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,QUIVILLA,948,551,58.12200000000001,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,RIPAN,4099,2710,66.114,93.333,100,15,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,SHUNQUI,1667,1073,64.367,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,SILLAPATA,2612,1611,61.677,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,DOS DE MAYO,YANAS,2252,1438,63.85399999999999,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,LLATA,9631,6383,66.276,100,100,33,0,33,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,ARANCAY,1511,692,45.797000000000004,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,3112,2065,66.356,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,JACAS GRANDE,4907,2912,59.343999999999994,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,JIRCAN,1286,614,47.745000000000005,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,MIRAFLORES,2626,1753,66.756,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,MONZON,10122,6451,63.732000000000006,100,100,37,0,37,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,PUNCHAO,1657,1129,68.13499999999999,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,PUÑOS,3721,2451,65.869,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,SINGA,2601,1475,56.709,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUAMALIES,TANTAMAYO,1724,1017,58.991,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,HUACRACHUCO,10259,6729,65.59100000000001,97.5,100,40,0,39,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,CHOLON,4407,2614,59.315,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,SAN BUENAVENTURA,1815,1151,63.416,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,LA MORADA,2001,1569,78.41100000000002,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,1418,1093,77.08,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,RUPA-RUPA,45111,31740,70.36,100,100,151,0,151,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,5670,3896,68.71300000000001,95,100,20,0,19,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,3242,2284,70.45,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,LUYANDO,7353,5337,72.583,100,100,25,0,25,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,9106,6395,70.228,100,100,31,0,31,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,18368,12942,70.459,100,100,62,0,62,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,PUCAYACU,2203,1752,79.52799999999999,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,5411,4446,82.166,100,100,19,0,19,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,2311,1835,79.403,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,1578,1273,80.67199999999998,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PACHITEA,PANAO,14847,9497,63.966,100,100,51,0,51,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PACHITEA,CHAGLLA,8244,5016,60.843999999999994,100,100,30,0,30,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PACHITEA,MOLINO,9418,6586,69.93,100,100,34,0,34,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PACHITEA,UMARI,8684,5624,64.763,100,100,30,0,30,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,HONORIA,4142,2721,65.693,93.333,100,15,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,PUERTO INCA,8536,5106,59.81699999999999,100,100,30,0,30,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,CODO DEL POZUZO,5182,3128,60.363,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,TOURNAVISTA,4122,2679,64.99300000000001,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,PUERTO INCA,YUYAPICHIS,4157,2455,59.056999999999995,100,100,14,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUACAYBAMBA,HUACAYBAMBA,4250,2425,57.059,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUACAYBAMBA,PINRA,4944,2950,59.668000000000006,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUACAYBAMBA,CANCHABAMBA,2261,1358,60.062000000000005,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,HUACAYBAMBA,COCHABAMBA,1339,650,48.544,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,JESUS,3603,2376,65.94500000000001,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,BAÑOS,2443,1468,60.09,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,1765,1062,60.17,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,QUEROPALCA,665,345,51.879999999999995,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,3646,2269,62.233000000000004,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,RONDOS,3916,2347,59.934,100,100,14,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,LAURICOCHA,JIVIA,1540,923,59.935,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,CHAVINILLO,5038,3183,63.18,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,APARICIO POMARES,5076,3032,59.732000000000006,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,CAHUAC,2136,1090,51.03,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,CHACABAMBA,1781,990,55.586999999999996,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,JACAS CHICO,1844,1187,64.371,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,OBAS,4437,2627,59.207,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,PAMPAMARCA,1511,747,49.437,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
HUANUCO,YAROWILCA,CHORAS,2749,1650,60.022000000000006,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,ICA,132422,102487,77.394,98.894,100,452,0,447,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,LA TINGUIÑA,28314,23023,81.313,100,100,95,0,95,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,LOS AQUIJES,13171,10822,82.16499999999999,100,100,45,0,45,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,PARCONA,37964,30250,79.681,100,100,132,0,132,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,PUEBLO NUEVO,4441,3692,83.134,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,SALAS,15387,12580,81.757,98.113,100,53,0,52,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,SAN JOSE DE LOS MOLINOS,5735,4676,81.534,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,SAN JUAN BAUTISTA,5983,4916,82.166,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,SANTIAGO,18901,15693,83.027,98.485,100,66,0,65,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,SUBTANJALLA,18745,15216,81.17399999999999,100,100,65,0,65,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,YAUCA DEL ROSARIO,2092,1605,76.721,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,TATE,3677,3147,85.586,92.857,100,14,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,PACHACUTEC,5398,4596,85.143,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,ICA,OCUCAJE,4017,3198,79.612,100,100,14,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,CHINCHA ALTA,59056,48223,81.65599999999999,99,100,200,0,198,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,CHAVIN,2529,1594,63.029,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,CHINCHA BAJA,10655,8943,83.932,100,100,43,0,43,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,EL CARMEN,10032,8484,84.569,100,100,35,0,35,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,GROCIO PRADO,16707,13988,83.725,98.333,100,60,0,59,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,1135,719,63.348,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,SUNAMPE,18090,15210,84.08,98.387,100,62,0,61,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,TAMBO DE MORA,3882,3200,82.432,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,ALTO LARAN,5715,4862,85.074,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,PUEBLO NUEVO,38992,32205,82.59400000000001,98.507,100,134,0,132,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,CHINCHA,SAN JUAN DE YANAC,1050,660,62.85699999999999,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,NAZCA,NAZCA,24513,18478,75.38,100,100,83,0,83,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,NAZCA,CHANGUILLO,2003,1511,75.43700000000001,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,NAZCA,EL INGENIO,2727,2102,77.081,100,100,10,0,10,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,NAZCA,MARCONA,13198,8861,67.139,97.826,100,46,0,45,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,NAZCA,VISTA ALEGRE,15078,11605,76.96600000000001,100,100,51,0,51,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PISCO,PISCO,51317,40872,79.646,98.295,100,176,0,173,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PISCO,HUANCANO,1624,1194,73.52199999999999,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PISCO,HUMAY,4973,4046,81.359,100,100,17,0,17,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PISCO,INDEPENDENCIA,9746,7912,81.18199999999999,100,100,33,0,33,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PISCO,PARACAS,4698,3846,81.865,100,100,16,0,16,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PISCO,SAN ANDRES,11990,9480,79.066,100,100,40,0,40,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PISCO,SAN CLEMENTE,16440,13742,83.589,100,100,55,0,55,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PISCO,TUPAC AMARU INCA,11595,9602,82.812,100,100,39,0,39,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PALPA,PALPA,6266,4743,75.694,95.65199999999999,100,23,0,22,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PALPA,LLIPATA,1390,1100,79.137,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PALPA,RIO GRANDE,2505,1881,75.09,100,100,9,0,9,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PALPA,SANTA CRUZ,1146,902,78.709,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
ICA,PALPA,TIBILLO,384,249,64.84400000000001,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,HUANCAYO,107280,83837,78.148,98.098,100,368,0,361,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,CARHUACALLANGA,321,193,60.12500000000001,100,100,2,0,2,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,COLCA,994,671,67.505,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,CULLHUAS,1890,1492,78.94200000000001,87.5,100,8,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,CHACAPAMPA,875,561,64.114,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,CHICCHE,836,508,60.766000000000005,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,CHILCA,72013,55958,77.705,98.394,100,249,0,245,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,CHONGOS ALTO,1194,821,68.76,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,CHUPURO,1989,1492,75.013,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,EL TAMBO,135890,106170,78.12899999999999,99.368,100,475,0,472,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,HUACRAPUQUIO,1170,840,71.795,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,HUALHUAS,3784,2854,75.423,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,HUANCAN,13485,10677,79.17699999999999,100,100,46,0,46,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,HUASICANCHA,648,423,65.27799999999999,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,HUAYUCACHI,7799,5866,75.215,96.296,100,27,0,26,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,INGENIO,2064,1526,73.93400000000001,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,PARIAHUANCA,0,0,0,0,0,0,20,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,PILCOMAYO,15182,12062,79.44900000000001,98.276,100,58,0,57,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,PUCARA,4646,3572,76.883,100,100,16,0,16,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,QUICHUAY,1554,1106,71.17099999999999,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,QUILCAS,3553,2709,76.245,100,100,12,0,12,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,SAN AGUSTIN,11313,8924,78.883,100,100,39,0,39,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,9539,7283,76.35,100,100,33,0,33,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,0,0,0,0,0,0,18,0,100,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,SAÑO,4110,3233,78.66199999999999,100,100,14,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,SAPALLANGA,15374,12180,79.225,100,100,53,0,53,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,SICAYA,7613,5822,76.474,100,100,26,0,26,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,HUANCAYO,VIQUES,1965,1465,74.55499999999999,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,CONCEPCION,12979,9924,76.462,100,100,45,0,45,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,ACO,1495,1104,73.846,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,ANDAMARCA,3784,2137,56.475,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,COMAS,5105,3303,64.70100000000001,100,100,18,0,18,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,COCHAS,1309,841,64.248,83.333,100,6,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,CHAMBARA,2219,1703,76.74600000000001,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,HEROINAS TOLEDO,1071,776,72.456,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,MANZANARES,1340,1045,77.985,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,MARISCAL CASTILLA,1383,934,67.534,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,MATAHUASI,4154,3180,76.553,100,100,15,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,MITO,871,672,77.15299999999999,75,100,4,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,NUEVE DE JULIO,1462,1138,77.839,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,ORCOTUNA,3574,2735,76.52499999999999,100,100,13,0,13,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,1728,1274,73.727,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,CONCEPCION,SAN JOSE DE QUERO,4308,2957,68.64,88.235,100,17,0,15,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,JAUJA,13312,10068,75.631,100,100,47,0,47,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,ACOLLA,5816,3924,67.46900000000001,100,100,20,0,20,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,APATA,3915,2922,74.636,100,100,14,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,ATAURA,1131,860,76.039,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,CANCHAYLLO,1249,962,77.02199999999999,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,EL MANTARO,2132,1617,75.84400000000001,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,HUAMALI,1435,1058,73.728,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,HUARIPAMPA,899,650,72.303,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,HUERTAS,1784,1362,76.345,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,JANJAILLO,638,405,63.48,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,JULCAN,831,628,75.57199999999999,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,LEONOR ORDOÑEZ,1344,1028,76.488,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,LLOCLLAPAMPA,1147,865,75.41400000000002,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,MARCO,1443,1022,70.82499999999999,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,MASMA,1632,1156,70.833,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,MOLINOS,1194,855,71.60799999999999,80,100,5,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,MONOBAMBA,1159,820,70.751,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,MUQUI,847,622,73.436,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,MUQUIYAUYO,1893,1373,72.53,100,100,7,0,7,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,PACA,908,611,67.29100000000001,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,PACCHA,1554,1177,75.74000000000001,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,PANCAN,1258,1004,79.809,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,PARCO,1250,876,70.08,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,POMACANCHA,1310,941,71.832,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,RICRAN,1137,734,64.556,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,SAN LORENZO,1773,1385,78.116,100,100,6,0,6,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,SAN PEDRO DE CHUNAN,632,431,68.196,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,SINCOS,2980,2312,77.584,100,100,11,0,11,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,TUNAN MARCA,968,692,71.488,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,YAULI,1114,824,73.968,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,CURICACA,1071,827,77.218,100,100,4,0,4,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,MASMA CHICCHE,697,533,76.471,100,100,3,0,3,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,SAUSA,2135,1618,75.785,100,100,8,0,8,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JAUJA,YAUYOS,6617,5124,77.43700000000001,100,100,23,0,23,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JUNIN,JUNIN,8512,6263,73.57799999999999,100,100,30,0,30,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JUNIN,CARHUAMAYO,3949,2804,71.005,100,100,14,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JUNIN,ONDORES,1400,939,67.071,100,100,5,0,5,0,0,2021-06-08T00:54:00Z,94.10199999999999
JUNIN,JUNIN,ULCUMAYO,3904,2500,64.037,100,100,14,0,14,0,0,2021-06-08T00:54:00Z,94.10199999999999
