departamento,provincia,distrito,AGRUPACION,TOTAL_VOTOS,POR_EMITIDOS,updated,avance
CUSCO,ANTA,CACHIMAYO,TOTAL DE VOTOS VÁLIDOS,1497,95.16799999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,CACHIMAYO,VOTOS EN BLANCO,7,0.445,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,CACHIMAYO,VOTOS NULOS,69,4.387,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,CACHIMAYO,TOTAL DE VOTOS EMITIDOS,1573,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,ANCAHUASI,TOTAL DE VOTOS VÁLIDOS,4234,92.831,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,ANCAHUASI,VOTOS EN BLANCO,88,1.9289999999999998,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,ANCAHUASI,VOTOS NULOS,239,5.24,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ANTA,ANCAHUASI,TOTAL DE VOTOS EMITIDOS,4561,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,CALCA,TOTAL DE VOTOS VÁLIDOS,12747,94.759,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,CALCA,VOTOS EN BLANCO,76,0.5650000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,CALCA,VOTOS NULOS,629,4.676,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,CALCA,TOTAL DE VOTOS EMITIDOS,13452,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,COYA,TOTAL DE VOTOS VÁLIDOS,2232,94.019,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,COYA,VOTOS EN BLANCO,36,1.516,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,COYA,VOTOS NULOS,106,4.465,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,COYA,TOTAL DE VOTOS EMITIDOS,2374,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,LAMAY,TOTAL DE VOTOS VÁLIDOS,3511,93.702,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,LAMAY,VOTOS EN BLANCO,55,1.468,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,LAMAY,VOTOS NULOS,181,4.831,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,LAMAY,TOTAL DE VOTOS EMITIDOS,3747,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,LARES,TOTAL DE VOTOS VÁLIDOS,3565,94.663,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,LARES,VOTOS EN BLANCO,50,1.328,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,LARES,VOTOS NULOS,151,4.01,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,LARES,TOTAL DE VOTOS EMITIDOS,3766,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,PISAC,TOTAL DE VOTOS VÁLIDOS,5870,93.576,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,PISAC,VOTOS EN BLANCO,60,0.9560000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,PISAC,VOTOS NULOS,343,5.468,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,PISAC,TOTAL DE VOTOS EMITIDOS,6273,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,SAN SALVADOR,TOTAL DE VOTOS VÁLIDOS,3299,93.962,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,SAN SALVADOR,VOTOS EN BLANCO,44,1.253,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,SAN SALVADOR,VOTOS NULOS,168,4.785,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,SAN SALVADOR,TOTAL DE VOTOS EMITIDOS,3511,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,TARAY,TOTAL DE VOTOS VÁLIDOS,2853,94.753,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,TARAY,VOTOS EN BLANCO,34,1.129,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,TARAY,VOTOS NULOS,124,4.117999999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,TARAY,TOTAL DE VOTOS EMITIDOS,3011,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,YANATILE,TOTAL DE VOTOS VÁLIDOS,4726,95.726,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,YANATILE,VOTOS EN BLANCO,31,0.628,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,YANATILE,VOTOS NULOS,180,3.646,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CALCA,YANATILE,TOTAL DE VOTOS EMITIDOS,4937,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,YANAOCA,TOTAL DE VOTOS VÁLIDOS,5295,94,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,YANAOCA,VOTOS EN BLANCO,40,0.71,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,YANAOCA,VOTOS NULOS,298,5.29,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,YANAOCA,TOTAL DE VOTOS EMITIDOS,5633,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,CHECCA,TOTAL DE VOTOS VÁLIDOS,3544,95.67999999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,CHECCA,VOTOS EN BLANCO,34,0.918,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,CHECCA,VOTOS NULOS,126,3.4019999999999997,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,CHECCA,TOTAL DE VOTOS EMITIDOS,3704,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,KUNTURKANKI,TOTAL DE VOTOS VÁLIDOS,3303,95.518,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,KUNTURKANKI,VOTOS EN BLANCO,22,0.636,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,KUNTURKANKI,VOTOS NULOS,133,3.8459999999999996,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,KUNTURKANKI,TOTAL DE VOTOS EMITIDOS,3458,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,LANGUI,TOTAL DE VOTOS VÁLIDOS,1743,95.507,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,LANGUI,VOTOS EN BLANCO,9,0.493,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,LANGUI,VOTOS NULOS,73,4,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,LANGUI,TOTAL DE VOTOS EMITIDOS,1825,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,LAYO,TOTAL DE VOTOS VÁLIDOS,3384,96.054,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,LAYO,VOTOS EN BLANCO,22,0.624,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,LAYO,VOTOS NULOS,117,3.3209999999999997,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,LAYO,TOTAL DE VOTOS EMITIDOS,3523,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,PAMPAMARCA,TOTAL DE VOTOS VÁLIDOS,1101,96.41000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,PAMPAMARCA,VOTOS EN BLANCO,11,0.963,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,PAMPAMARCA,VOTOS NULOS,30,2.6270000000000002,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,PAMPAMARCA,TOTAL DE VOTOS EMITIDOS,1142,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,QUEHUE,TOTAL DE VOTOS VÁLIDOS,1758,96.48700000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,QUEHUE,VOTOS EN BLANCO,13,0.714,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,QUEHUE,VOTOS NULOS,51,2.799,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,QUEHUE,TOTAL DE VOTOS EMITIDOS,1822,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,TUPAC AMARU,TOTAL DE VOTOS VÁLIDOS,1808,97.46600000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,TUPAC AMARU,VOTOS EN BLANCO,8,0.43100000000000005,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,TUPAC AMARU,VOTOS NULOS,39,2.102,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANAS,TUPAC AMARU,TOTAL DE VOTOS EMITIDOS,1855,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SICUANI,TOTAL DE VOTOS VÁLIDOS,34022,95.124,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SICUANI,VOTOS EN BLANCO,180,0.503,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SICUANI,VOTOS NULOS,1564,4.373,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SICUANI,TOTAL DE VOTOS EMITIDOS,35766,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,COMBAPATA,TOTAL DE VOTOS VÁLIDOS,2815,94.495,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,COMBAPATA,VOTOS EN BLANCO,32,1.074,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,COMBAPATA,VOTOS NULOS,132,4.431000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,COMBAPATA,TOTAL DE VOTOS EMITIDOS,2979,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,CHECACUPE,TOTAL DE VOTOS VÁLIDOS,3097,96.48,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,CHECACUPE,VOTOS EN BLANCO,32,0.997,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,CHECACUPE,VOTOS NULOS,81,2.523,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,CHECACUPE,TOTAL DE VOTOS EMITIDOS,3210,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,MARANGANI,TOTAL DE VOTOS VÁLIDOS,6759,95.62799999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,MARANGANI,VOTOS EN BLANCO,42,0.594,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,MARANGANI,VOTOS NULOS,267,3.778,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,MARANGANI,TOTAL DE VOTOS EMITIDOS,7068,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,PITUMARCA,TOTAL DE VOTOS VÁLIDOS,4229,95.034,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,PITUMARCA,VOTOS EN BLANCO,58,1.303,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,PITUMARCA,VOTOS NULOS,163,3.6630000000000003,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,PITUMARCA,TOTAL DE VOTOS EMITIDOS,4450,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SAN PABLO,TOTAL DE VOTOS VÁLIDOS,3133,96.36999999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SAN PABLO,VOTOS EN BLANCO,20,0.615,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SAN PABLO,VOTOS NULOS,98,3.014,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SAN PABLO,TOTAL DE VOTOS EMITIDOS,3251,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SAN PEDRO,TOTAL DE VOTOS VÁLIDOS,2007,96.91000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SAN PEDRO,VOTOS EN BLANCO,10,0.48300000000000004,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SAN PEDRO,VOTOS NULOS,54,2.607,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,SAN PEDRO,TOTAL DE VOTOS EMITIDOS,2071,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,TINTA,TOTAL DE VOTOS VÁLIDOS,3587,97.235,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,TINTA,VOTOS EN BLANCO,26,0.705,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,TINTA,VOTOS NULOS,76,2.06,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CANCHIS,TINTA,TOTAL DE VOTOS EMITIDOS,3689,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,SANTO TOMAS,TOTAL DE VOTOS VÁLIDOS,10508,93.763,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,SANTO TOMAS,VOTOS EN BLANCO,144,1.285,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,SANTO TOMAS,VOTOS NULOS,555,4.952,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,SANTO TOMAS,TOTAL DE VOTOS EMITIDOS,11207,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,CAPACMARCA,TOTAL DE VOTOS VÁLIDOS,2312,94.832,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,CAPACMARCA,VOTOS EN BLANCO,35,1.436,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,CAPACMARCA,VOTOS NULOS,91,3.733,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,CAPACMARCA,TOTAL DE VOTOS EMITIDOS,2438,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,COLQUEMARCA,TOTAL DE VOTOS VÁLIDOS,5371,95.096,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,COLQUEMARCA,VOTOS EN BLANCO,56,0.992,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,COLQUEMARCA,VOTOS NULOS,221,3.913,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,COLQUEMARCA,TOTAL DE VOTOS EMITIDOS,5648,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,CHAMACA,TOTAL DE VOTOS VÁLIDOS,4001,96.736,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,CHAMACA,VOTOS EN BLANCO,21,0.508,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,CHAMACA,VOTOS NULOS,114,2.756,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,CHAMACA,TOTAL DE VOTOS EMITIDOS,4136,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,LIVITACA,TOTAL DE VOTOS VÁLIDOS,6217,94.44000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,LIVITACA,VOTOS EN BLANCO,54,0.8200000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,LIVITACA,VOTOS NULOS,312,4.739000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,LIVITACA,TOTAL DE VOTOS EMITIDOS,6583,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,LLUSCO,TOTAL DE VOTOS VÁLIDOS,3362,96.167,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,LLUSCO,VOTOS EN BLANCO,19,0.543,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,LLUSCO,VOTOS NULOS,115,3.289,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,LLUSCO,TOTAL DE VOTOS EMITIDOS,3496,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,QUIÑOTA,TOTAL DE VOTOS VÁLIDOS,2333,95.929,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,QUIÑOTA,VOTOS EN BLANCO,25,1.028,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,QUIÑOTA,VOTOS NULOS,74,3.043,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,QUIÑOTA,TOTAL DE VOTOS EMITIDOS,2432,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,VELILLE,TOTAL DE VOTOS VÁLIDOS,4467,96.667,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,VELILLE,VOTOS EN BLANCO,38,0.8220000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,VELILLE,VOTOS NULOS,116,2.51,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,CHUMBIVILCAS,VELILLE,TOTAL DE VOTOS EMITIDOS,4621,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,ESPINAR,TOTAL DE VOTOS VÁLIDOS,14804,93.976,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,ESPINAR,VOTOS EN BLANCO,119,0.755,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,ESPINAR,VOTOS NULOS,830,5.269,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,ESPINAR,TOTAL DE VOTOS EMITIDOS,15753,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,CONDOROMA,TOTAL DE VOTOS VÁLIDOS,613,93.874,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,CONDOROMA,VOTOS EN BLANCO,1,0.15300000000000002,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,CONDOROMA,VOTOS NULOS,39,5.972,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,CONDOROMA,TOTAL DE VOTOS EMITIDOS,653,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,COPORAQUE,TOTAL DE VOTOS VÁLIDOS,8398,96.296,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,COPORAQUE,VOTOS EN BLANCO,52,0.596,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,COPORAQUE,VOTOS NULOS,271,3.107,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,COPORAQUE,TOTAL DE VOTOS EMITIDOS,8721,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,OCORURO,TOTAL DE VOTOS VÁLIDOS,895,95.722,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,OCORURO,VOTOS EN BLANCO,9,0.963,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,OCORURO,VOTOS NULOS,31,3.3159999999999994,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,OCORURO,TOTAL DE VOTOS EMITIDOS,935,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,PALLPATA,TOTAL DE VOTOS VÁLIDOS,3419,92.958,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,PALLPATA,VOTOS EN BLANCO,47,1.278,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,PALLPATA,VOTOS NULOS,212,5.763999999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,PALLPATA,TOTAL DE VOTOS EMITIDOS,3678,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,PICHIGUA,TOTAL DE VOTOS VÁLIDOS,2718,96.692,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,PICHIGUA,VOTOS EN BLANCO,21,0.747,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,PICHIGUA,VOTOS NULOS,72,2.561,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,PICHIGUA,TOTAL DE VOTOS EMITIDOS,2811,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,SUYCKUTAMBO,TOTAL DE VOTOS VÁLIDOS,1490,92.893,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,SUYCKUTAMBO,VOTOS EN BLANCO,15,0.935,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,SUYCKUTAMBO,VOTOS NULOS,99,6.172,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,SUYCKUTAMBO,TOTAL DE VOTOS EMITIDOS,1604,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,ALTO PICHIGUA,TOTAL DE VOTOS VÁLIDOS,1781,95.44500000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,ALTO PICHIGUA,VOTOS EN BLANCO,16,0.8570000000000001,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,ALTO PICHIGUA,VOTOS NULOS,69,3.698,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,ESPINAR,ALTO PICHIGUA,TOTAL DE VOTOS EMITIDOS,1866,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,SANTA ANA,TOTAL DE VOTOS VÁLIDOS,21074,94.877,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,SANTA ANA,VOTOS EN BLANCO,110,0.495,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,SANTA ANA,VOTOS NULOS,1028,4.627999999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,SANTA ANA,TOTAL DE VOTOS EMITIDOS,22212,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,ECHARATE,TOTAL DE VOTOS VÁLIDOS,11889,95.609,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,ECHARATE,VOTOS EN BLANCO,60,0.48300000000000004,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,ECHARATE,VOTOS NULOS,486,3.908,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,ECHARATE,TOTAL DE VOTOS EMITIDOS,12435,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,HUAYOPATA,TOTAL DE VOTOS VÁLIDOS,3096,95.057,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,HUAYOPATA,VOTOS EN BLANCO,30,0.921,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,HUAYOPATA,VOTOS NULOS,131,4.021999999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,HUAYOPATA,TOTAL DE VOTOS EMITIDOS,3257,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,MARANURA,TOTAL DE VOTOS VÁLIDOS,4090,95.695,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,MARANURA,VOTOS EN BLANCO,30,0.702,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,MARANURA,VOTOS NULOS,154,3.603,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,MARANURA,TOTAL DE VOTOS EMITIDOS,4274,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,OCOBAMBA,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,OCOBAMBA,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,OCOBAMBA,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,SANTA TERESA,TOTAL DE VOTOS VÁLIDOS,4182,95.61,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,SANTA TERESA,VOTOS EN BLANCO,29,0.6629999999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,SANTA TERESA,VOTOS NULOS,163,3.7270000000000003,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,SANTA TERESA,TOTAL DE VOTOS EMITIDOS,4374,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,VILCABAMBA,TOTAL DE VOTOS VÁLIDOS,4541,96.699,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,VILCABAMBA,VOTOS EN BLANCO,26,0.554,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,VILCABAMBA,VOTOS NULOS,129,2.7470000000000003,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,VILCABAMBA,TOTAL DE VOTOS EMITIDOS,4696,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,QUELLOUNO,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,QUELLOUNO,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,QUELLOUNO,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,QUIMBIRI,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,QUIMBIRI,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,QUIMBIRI,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,PICHARI,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,PICHARI,VOTOS NULOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,PICHARI,TOTAL DE VOTOS EMITIDOS,0,0,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,INKAWASI,TOTAL DE VOTOS VÁLIDOS,2285,96.37299999999999,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,INKAWASI,VOTOS EN BLANCO,23,0.97,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,INKAWASI,VOTOS NULOS,63,2.657,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,INKAWASI,TOTAL DE VOTOS EMITIDOS,2371,100,2021-06-08T00:54:00Z,94.10199999999999
CUSCO,LA CONVENCION,VILLA VIRGEN,VOTOS EN BLANCO,0,0,2021-06-08T00:54:00Z,94.10199999999999
