departamento,provincia,distrito,CCODI_UBIGEO,CONTABILIZA,CONT_NORMAL,IMPUGNADA,ERROR_MAT,MESAS_INSTALADAS,ACTAS_PROCESADAS,SOL_NULIDAD,ILEGIBLE,PENDIENTE,OTRAS_OBS,SIN_DATOS,CONT_ANULADA,POR_PROCESAR,EXTRAVIADA,SINIESTRADA,INCOMPLETA,SIN_FIRMA,A_INSTALAR,MESAS_NO_INST,FUSIONADAS,NTOTAL_AUTO,MESAS_HABILES,TOT_CIUDADANOS_VOTARON,ELECTORES_HABIL,ELECTORES_HABIL_50,TOTAL_JEE,updated,avance
HUANUCO,HUANUCO,MARGOS,090104,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,3287,5352,2676,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,QUISQUI,090105,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3134,4437,2219,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,090106,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3258,4416,2208,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,090107,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,1881,3164,1582,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,090108,59,59,0,2,61,61,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,61,11914,16555,8278,2,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,YARUMAYO,090109,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1413,2086,1043,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,AMARILIS,090110,213,213,1,0,214,214,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,214,47357,62012,31006,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,PILLCO MARCA,090111,87,87,0,1,88,88,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,88,19284,24709,12355,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,YACUS,090112,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1635,2208,1104,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,090113,21,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,4319,5593,2797,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,AMBO,AMBO,090201,46,46,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,10134,13759,6880,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,AMBO,CAYNA,090202,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1873,2807,1404,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,AMBO,COLPAS,090203,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1222,2131,1066,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,AMBO,CONCHAMARCA,090204,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3303,4447,2224,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,AMBO,HUACAR,090205,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,4769,6755,3378,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,AMBO,SAN FRANCISCO,090206,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1211,1825,913,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,AMBO,SAN RAFAEL,090207,28,28,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,5250,7985,3993,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,AMBO,TOMAY KICHWA,090208,12,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,2531,3337,1669,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,LA UNION,090301,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2490,3793,1897,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,CHUQUIS,090307,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,1861,3100,1550,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,MARIAS,090312,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,2507,4408,2204,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,PACHAS,090314,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3363,5095,2548,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,QUIVILLA,090316,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,551,948,474,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,RIPAN,090317,14,14,1,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2710,4099,2050,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,SHUNQUI,090321,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1073,1667,834,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,SILLAPATA,090322,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1611,2612,1306,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,DOS DE MAYO,YANAS,090323,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1438,2252,1126,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,LLATA,090401,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,6383,9631,4816,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,ARANCAY,090402,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,692,1511,756,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,090403,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2065,3112,1556,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,JACAS GRANDE,090404,16,16,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,2743,4607,2304,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,JIRCAN,090405,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,614,1286,643,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,MIRAFLORES,090406,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1753,2626,1313,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,MONZON,090407,37,37,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,6451,10122,5061,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,PUNCHAO,090408,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,6,975,1405,703,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,PUÑOS,090409,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2451,3721,1861,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,SINGA,090410,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1475,2601,1301,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUAMALIES,TANTAMAYO,090411,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1017,1724,862,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,MARAÑON,HUACRACHUCO,090501,17,17,1,0,18,18,0,0,21,0,0,0,22,0,0,0,0,40,0,0,0,40,3138,4541,2271,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,MARAÑON,CHOLON,090502,16,16,0,0,16,16,0,0,1,0,0,0,1,0,0,0,0,17,0,0,0,17,2530,4300,2150,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,MARAÑON,SAN BUENAVENTURA,090505,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,MARAÑON,LA MORADA,090506,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1569,2001,1001,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,090507,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1093,1418,709,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,RUPA-RUPA,090601,151,151,0,0,151,151,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,151,31740,45111,22556,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,090602,19,19,0,1,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,3896,5670,2835,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,090603,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,2284,3242,1621,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,LUYANDO,090604,25,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,5337,7353,3677,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,090605,31,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,6395,9106,4553,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,090606,62,62,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,62,12942,18368,9184,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,PUCAYACU,090607,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1752,2203,1102,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,090608,19,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,4446,5411,2706,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,090609,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1835,2311,1156,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,090610,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1273,1578,789,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,PACHITEA,PANAO,090701,51,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,9497,14847,7424,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,PACHITEA,CHAGLLA,090702,29,29,1,0,30,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,4909,7998,3999,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,PACHITEA,MOLINO,090704,34,34,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,6586,9418,4709,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,PACHITEA,UMARI,090706,29,29,0,1,30,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,5422,8423,4212,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,PUERTO INCA,HONORIA,090801,14,14,0,0,15,15,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,15,2721,4142,2071,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,PUERTO INCA,PUERTO INCA,090802,30,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,5106,8536,4268,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,PUERTO INCA,CODO DEL POZUZO,090803,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,3128,5182,2591,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,PUERTO INCA,TOURNAVISTA,090804,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2679,4122,2061,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,PUERTO INCA,YUYAPICHIS,090805,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2455,4157,2079,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUACAYBAMBA,HUACAYBAMBA,090901,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2425,4250,2125,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUACAYBAMBA,PINRA,090902,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,2950,4944,2472,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUACAYBAMBA,CANCHABAMBA,090903,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1358,2261,1131,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,HUACAYBAMBA,COCHABAMBA,090904,4,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5,529,1072,536,1,2021-06-07T20:21:00Z,93.4734
HUANUCO,LAURICOCHA,JESUS,091001,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2376,3603,1802,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LAURICOCHA,BAÑOS,091002,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1468,2443,1222,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,091003,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1062,1765,883,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LAURICOCHA,QUEROPALCA,091004,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,345,665,333,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,091005,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2269,3646,1823,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LAURICOCHA,RONDOS,091006,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,2347,3916,1958,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,LAURICOCHA,JIVIA,091007,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,923,1540,770,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,YAROWILCA,CHAVINILLO,091101,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3183,5038,2519,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,YAROWILCA,APARICIO POMARES,091102,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,3032,5076,2538,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,YAROWILCA,CAHUAC,091103,8,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1090,2136,1068,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,YAROWILCA,CHACABAMBA,091104,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,990,1781,891,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,YAROWILCA,JACAS CHICO,091105,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1187,1844,922,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,YAROWILCA,OBAS,091106,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,2627,4437,2219,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,YAROWILCA,PAMPAMARCA,091107,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,747,1511,756,0,2021-06-07T20:21:00Z,93.4734
HUANUCO,YAROWILCA,CHORAS,091108,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1650,2749,1375,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,ICA,100101,447,447,2,2,452,452,0,0,0,1,0,0,0,0,0,0,0,452,0,0,0,452,102487,132422,66211,5,2021-06-07T20:21:00Z,93.4734
ICA,ICA,LA TINGUIÑA,100102,95,95,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,95,23023,28314,14157,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,LOS AQUIJES,100103,45,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,10822,13171,6586,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,PARCONA,100104,132,132,0,0,132,132,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,30250,37964,18982,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,PUEBLO NUEVO,100105,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3692,4441,2221,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,SALAS,100106,52,52,0,0,53,53,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,53,12580,15387,7694,1,2021-06-07T20:21:00Z,93.4734
ICA,ICA,SAN JOSE DE LOS MOLINOS,100107,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4676,5735,2868,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,SAN JUAN BAUTISTA,100108,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4916,5983,2992,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,SANTIAGO,100109,65,65,1,0,66,66,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,15693,18901,9451,1,2021-06-07T20:21:00Z,93.4734
ICA,ICA,SUBTANJALLA,100110,65,65,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,65,15216,18745,9373,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,YAUCA DEL ROSARIO,100111,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1605,2092,1046,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,TATE,100112,13,13,0,0,14,14,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,14,3147,3677,1839,1,2021-06-07T20:21:00Z,93.4734
ICA,ICA,PACHACUTEC,100113,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,4596,5398,2699,0,2021-06-07T20:21:00Z,93.4734
ICA,ICA,OCUCAJE,100114,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,3198,4017,2009,0,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,CHINCHA ALTA,100201,198,198,0,0,200,200,0,0,0,1,0,0,0,0,0,0,1,200,0,0,0,200,48223,59056,29528,2,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,CHAVIN,100202,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1594,2529,1265,0,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,CHINCHA BAJA,100203,43,43,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,8943,10655,5328,0,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,EL CARMEN,100204,35,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,8484,10032,5016,0,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,GROCIO PRADO,100205,59,59,1,0,60,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,13988,16707,8354,1,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,100206,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,719,1135,568,0,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,SUNAMPE,100207,61,61,0,0,62,62,0,0,0,1,0,0,0,0,0,0,0,62,0,0,0,62,15210,18090,9045,1,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,TAMBO DE MORA,100208,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,3200,3882,1941,0,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,ALTO LARAN,100209,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,4862,5715,2858,0,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,PUEBLO NUEVO,100210,132,132,0,1,134,134,0,0,0,0,0,0,0,0,0,1,0,134,0,0,0,134,32205,38992,19496,2,2021-06-07T20:21:00Z,93.4734
ICA,CHINCHA,SAN JUAN DE YANAC,100211,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,660,1050,525,0,2021-06-07T20:21:00Z,93.4734
ICA,NAZCA,NAZCA,100301,83,83,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,83,18478,24513,12257,0,2021-06-07T20:21:00Z,93.4734
ICA,NAZCA,CHANGUILLO,100302,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1511,2003,1002,0,2021-06-07T20:21:00Z,93.4734
ICA,NAZCA,EL INGENIO,100303,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,2102,2727,1364,0,2021-06-07T20:21:00Z,93.4734
ICA,NAZCA,MARCONA,100304,45,45,0,0,46,46,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,46,8861,13198,6599,1,2021-06-07T20:21:00Z,93.4734
ICA,NAZCA,VISTA ALEGRE,100305,51,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,11605,15078,7539,0,2021-06-07T20:21:00Z,93.4734
ICA,PISCO,PISCO,100401,173,173,2,0,176,176,0,0,0,1,0,0,0,0,0,0,0,176,0,0,0,176,40872,51317,25659,3,2021-06-07T20:21:00Z,93.4734
ICA,PISCO,HUANCANO,100402,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1194,1624,812,0,2021-06-07T20:21:00Z,93.4734
ICA,PISCO,HUMAY,100403,17,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,4046,4973,2487,0,2021-06-07T20:21:00Z,93.4734
ICA,PISCO,INDEPENDENCIA,100404,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,7912,9746,4873,0,2021-06-07T20:21:00Z,93.4734
ICA,PISCO,PARACAS,100405,16,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,3846,4698,2349,0,2021-06-07T20:21:00Z,93.4734
ICA,PISCO,SAN ANDRES,100406,40,40,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,9480,11990,5995,0,2021-06-07T20:21:00Z,93.4734
ICA,PISCO,SAN CLEMENTE,100407,55,55,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,55,13742,16440,8220,0,2021-06-07T20:21:00Z,93.4734
ICA,PISCO,TUPAC AMARU INCA,100408,39,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,39,9602,11595,5798,0,2021-06-07T20:21:00Z,93.4734
ICA,PALPA,PALPA,100501,22,22,1,0,23,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,4743,6266,3133,1,2021-06-07T20:21:00Z,93.4734
ICA,PALPA,LLIPATA,100502,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,1100,1390,695,0,2021-06-07T20:21:00Z,93.4734
ICA,PALPA,RIO GRANDE,100503,9,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1881,2505,1253,0,2021-06-07T20:21:00Z,93.4734
ICA,PALPA,SANTA CRUZ,100504,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,902,1146,573,0,2021-06-07T20:21:00Z,93.4734
ICA,PALPA,TIBILLO,100505,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,249,384,192,0,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,HUANCAYO,110101,361,361,3,2,368,368,0,0,0,0,0,0,0,0,0,2,0,368,0,0,0,368,83837,107280,53640,7,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,CARHUACALLANGA,110103,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,193,321,161,0,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,COLCA,110104,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,671,994,497,0,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,CULLHUAS,110105,7,7,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,8,1492,1890,945,1,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,CHACAPAMPA,110106,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,561,875,438,0,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,CHICCHE,110107,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,508,836,418,0,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,CHILCA,110108,245,245,0,2,249,249,0,0,0,0,0,0,0,0,0,1,1,249,0,0,0,249,55958,72013,36007,4,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,CHONGOS ALTO,110109,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,821,1194,597,0,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,CHUPURO,110112,7,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1492,1989,995,0,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,EL TAMBO,110113,472,472,1,0,475,475,0,0,0,0,0,0,0,0,0,1,1,475,0,0,0,475,106170,135890,67945,3,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,HUACRAPUQUIO,110114,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,840,1170,585,0,2021-06-07T20:21:00Z,93.4734
JUNIN,HUANCAYO,HUALHUAS,110116,13,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,2854,3784,1892,0,2021-06-07T20:21:00Z,93.4734
